place,category,x,y,address
봉산 편백나무 치유의 숲,"여행 > 관광,명소 > 자연휴양림",37.5957217691367,126.897760740517,경기 고양시 덕양구 향동동 산 125-1
안산 황톳길,"여행 > 관광,명소 > 테마거리",37.579009260564696,126.93961771198794,서울 서대문구 연희동 산 2-22
안산벚꽃길,"여행 > 관광,명소 > 테마거리",37.5794293721043,126.938355085326,서울 서대문구 연희동
메타세콰이어길,"여행 > 관광,명소 > 숲",37.57941650835176,126.9414026987084,서울 서대문구 연희동 산 2-2
응암동감자국거리,"여행 > 관광,명소 > 테마거리 > 먹자골목",37.5873667630032,126.917157976882,서울 은평구 응암동 602-17
백련산,"여행 > 관광,명소 > 산",37.591588587024475,126.92778880701992,서울 서대문구 홍은동 산 11-123
매봉산,"여행 > 관광,명소 > 산",37.5728155695483,126.892401498248,서울 마포구 성산동 산 53-7
봉산전망대,"여행 > 관광,명소 > 전망대",37.5965086000253,126.901247316566,서울 은평구 신사동 산 93-8
봉산산책로,"여행 > 관광,명소 > 도보여행 > 둘레길",37.5930832687553,126.899394866304,경기 고양시 덕양구 향동동 239-2
난지도길,"여행 > 관광,명소 > 드라이브코스",37.5696578503051,126.891708760926,서울 마포구 성산동
옛성길전망대,"여행 > 관광,명소 > 전망대",37.6047354638126,126.94362515378,서울 서대문구 홍은동 산 1-85
고은산,"여행 > 관광,명소 > 산",37.586352984971,126.939087571298,서울 서대문구 홍제동
백련전망대,"여행 > 관광,명소 > 전망대",37.5915687672918,126.92779222301,서울 서대문구 홍은동 산 11-123
응암전통주거리,"여행 > 관광,명소 > 테마거리 > 먹자골목",37.5887115505696,126.914085860406,서울 은평구 응암동 604-11
윤아숲,"여행 > 관광,명소 > 숲",37.580572190932,126.89335489711,서울 마포구 상암동
수미산,"여행 > 관광,명소 > 산",37.5868539203637,126.939055461254,서울 서대문구 홍제동 산 41-2
안산숲나들길,"여행 > 관광,명소 > 도보여행",37.57734812652964,126.94201110635048,서울 서대문구 연희동
백련산나들길,"여행 > 관광,명소 > 도보여행",37.58817785651625,126.92848842285493,서울 서대문구 홍은동
반홍산,"여행 > 관광,명소 > 산",37.5863685397499,126.903060913729,서울 은평구 증산동 산 14
새터산,"여행 > 관광,명소 > 산",37.5664226200046,126.905640331713,서울 마포구 성산동 산 37-1
망봉산,"여행 > 관광,명소 > 산",37.5733115124115,126.893833900974,서울 마포구 상암동 1763
서울명예도로 강경대거리,"여행 > 관광,명소 > 도보여행",37.5797401444454,126.924295267057,서울 서대문구 남가좌동 318-2
서울테마산책길 문화비축기지 산책로,"여행 > 관광,명소 > 도보여행",37.56989103424675,126.8945020798392,서울 마포구 성산동 661
서울명예도로 정지용길,"여행 > 관광,명소 > 도보여행",37.60751330069631,126.92878249143064,서울 은평구 녹번동 126-8
증산역갈림길,"여행 > 관광,명소 > 도보여행",37.5822224990026,126.907974109699,서울 은평구 증산동 199-9
통일로,"여행 > 관광,명소 > 테마거리",37.5961738873798,126.939260742652,서울 서대문구 홍은동
인왕산,"여행 > 관광,명소 > 산",37.58489976333122,126.9578444361,서울 종로구 옥인동 산 3-39
안산자락길,"여행 > 관광,명소 > 도보여행",37.575422861783345,126.94816634534916,서울 서대문구 봉원동
경희궁,"여행 > 관광,명소 > 문화유적 > 고궁,궁",37.5707881525953,126.968649079046,서울 종로구 신문로2가 2-1
인왕산 수성동계곡,"여행 > 관광,명소 > 계곡",37.58224803630631,126.96290319667344,서울 종로구 옥인동 179-1
서울 한양도성 인왕산구간4코스,"여행 > 관광,명소 > 도보여행 > 서울한양도성",37.57913628309314,126.9609745237548,서울 종로구 누상동
안산,"여행 > 관광,명소 > 산",37.57699407127241,126.94588076019748,서울 서대문구 봉원동 산 1
무무대전망대,"여행 > 관광,명소 > 전망대",37.5838763708636,126.963673392196,서울 종로구 옥인동 산 3-13
세종마을 음식문화거리,"여행 > 관광,명소 > 테마거리 > 먹자골목",37.576569842339,126.972273753522,서울 종로구 체부동 189-1
인왕산둘레길,"여행 > 관광,명소 > 도보여행 > 둘레길",37.57828422271653,126.96183082024628,서울 종로구 사직동 산 1-25
인왕산둘레길,"여행 > 관광,명소 > 도보여행",37.58319194079194,126.96474474188548,서울 종로구 옥인동 179-1
황학정,"여행 > 관광,명소 > 문화유적 > 고궁,궁",37.57790737451272,126.96395704641743,서울 종로구 사직동 산 1-1
고종의길,"여행 > 관광,명소 > 테마거리",37.5677363101102,126.972675463746,서울 중구 정동 10-1
경희궁 숭정전,"여행 > 관광,명소 > 문화유적 > 고궁,궁",37.5713718445455,126.968078319249,서울 종로구 신문로2가 2-1
서울테마산책길 진경산수화길,"여행 > 관광,명소 > 도보여행",37.586346411188536,126.96824854905408,서울 종로구 청운동 3-101
서울명예도로 옥류동천길,"여행 > 관광,명소 > 도보여행",37.57923624399721,126.97005838987884,서울 종로구 통인동 158-2
동네골목길관광코스 6코스(무악동),"여행 > 관광,명소 > 도보여행",37.57715405138825,126.96083971085632,서울 종로구 무악동
서울도보관광코스 세종마을,"여행 > 관광,명소 > 도보여행",37.58072469488611,126.97009402152956,서울 종로구 통인동
동네골목길관광코스 7코스(교남동),"여행 > 관광,명소 > 도보여행",37.57372049033821,126.96407905743442,서울 종로구 사직동
동네골목길관광코스 1코스(청운효자동),"여행 > 관광,명소 > 도보여행",37.584311247019336,126.9725561895514,서울 종로구 궁정동
서울명예도로 송강길,"여행 > 관광,명소 > 도보여행",37.58539948348241,126.97186289168717,서울 종로구 청운동 89-10
동네골목길관광코스 2코스(사직동오솔길),"여행 > 관광,명소 > 도보여행",37.57563540781105,126.96828479452655,서울 종로구 사직동
덕수궁산책길,"여행 > 관광,명소 > 도보여행",37.569116738930184,126.97196410093332,서울 종로구 신문로2가
동네골목길관광코스 16코스(세종마을),"여행 > 관광,명소 > 도보여행",37.57945248367347,126.97006283167369,서울 종로구 통인동
서울도보관광코스 경희궁~서대문,"여행 > 관광,명소 > 도보여행",37.57161244120385,126.96500829195033,서울 종로구 홍파동
인왕산나들길,"여행 > 관광,명소 > 도보여행",37.58041606882954,126.96212408091328,서울 종로구 누상동
서울명예도로 겸재길,"여행 > 관광,명소 > 도보여행",37.58309177978962,126.96735326707356,서울 종로구 옥인동 24-2
부암동나들길,"여행 > 관광,명소 > 도보여행",37.58666509141789,126.96130119765108,서울 종로구 부암동
서울명예도로 한글로,"여행 > 관광,명소 > 도보여행",37.58291239377003,126.97043731977908,서울 종로구 효자동 8
덕수궁,"여행 > 관광,명소 > 문화유적 > 고궁,궁",37.5655638710672,126.974894754989,서울 중구 정동 5-1
인사동거리,"여행 > 관광,명소 > 테마거리",37.5733610774662,126.98561901337,서울 종로구 관훈동
덕수궁돌담길,"여행 > 관광,명소 > 도보여행",37.564976582796,126.975664628917,서울 중구 정동 5-1
다이나믹메이즈 서울인사동점,"여행 > 관광,명소 > 테마파크",37.57189803811425,126.98714973498456,서울 종로구 인사동 43
인사동 문화의거리,"여행 > 관광,명소 > 테마거리",37.5745467832909,126.985591616819,서울 종로구 관훈동 30-1
정동전망대,"여행 > 관광,명소 > 전망대",37.56456211289399,126.97560817016978,서울 중구 서소문동 37
젊음의거리,"여행 > 관광,명소 > 테마거리",37.5692345332212,126.985733001008,서울 종로구 관철동 32
더벨스파,"여행 > 관광,명소 > 온천",37.5646382835128,126.9780914738,서울 중구 태평로2가 23
경운궁 양이재,"여행 > 관광,명소 > 문화유적 > 고궁,궁",37.5669983764777,126.97546475534,서울 중구 정동 3
정명당,"여행 > 관광,명소 > 도자기,도예촌",37.5741719887225,126.985750171393,서울 종로구 관훈동 30-13
덕수궁 즉조당,"여행 > 관광,명소 > 문화유적 > 고궁,궁",37.566288290077,126.974980536086,서울 중구 정동 5-1
을지한빛거리,"여행 > 관광,명소 > 테마거리",37.5672054937212,126.985756026237,서울 중구 장교동 1-6
동네골목길관광코스 9코스(종로1.2.3.4가),"여행 > 관광,명소 > 도보여행",37.572770118665254,126.98641152397016,서울 종로구 인사동
태화관길,"여행 > 관광,명소 > 테마거리",37.5727560293372,126.985374618697,서울 종로구 관훈동 198-32
서울도보관광코스 덕수궁~정동,"여행 > 관광,명소 > 도보여행",37.565538461102,126.9740526401788,서울 중구 정동
관철동불닭골목,"여행 > 관광,명소 > 테마거리 > 먹자골목",37.5690397581745,126.984465266248,서울 종로구 관철동 42-3
서울도보관광코스 인사동~운현궁코스,"여행 > 관광,명소 > 도보여행",37.57392671681528,126.98416992774226,서울 종로구 관훈동
서울명예도로 우당이회영길,"여행 > 관광,명소 > 도보여행",37.565053930539705,126.98588320634772,서울 중구 명동1가 3-2
서학당길,"여행 > 관광,명소 > 테마거리",37.5677696700621,126.975663720271,서울 중구 정동 3-8
동네골목길관광코스 종교문화유적길,"여행 > 관광,명소 > 도보여행",37.57400220908697,126.98280243847536,서울 종로구 견지동
익선동한옥거리,"여행 > 관광,명소 > 테마거리",37.5734371942191,126.989775723896,서울 종로구 익선동
광장시장 전골목,"여행 > 관광,명소 > 테마거리 > 먹자골목",37.5705616588662,127.000633898859,서울 종로구 종로4가
을지로노가리골목,"여행 > 관광,명소 > 테마거리 > 먹자골목",37.5671952556723,126.991791379229,서울 중구 을지로3가 95-2
을지로3가 골뱅이골목,"여행 > 관광,명소 > 테마거리 > 먹자골목",37.5649497860502,126.98943279328,서울 중구 저동2가
굴보쌈골목,"여행 > 관광,명소 > 테마거리 > 먹자골목",37.569901798733,126.991130022087,서울 종로구 관수동 43-2
돈의동갈매기살골목,"여행 > 관광,명소 > 테마거리 > 먹자골목",37.5731273424889,126.990880599307,서울 종로구 돈의동
락희거리,"여행 > 관광,명소 > 테마거리",37.5722117017437,126.988277140357,서울 종로구 낙원동 289-7
종로귀금속거리,"여행 > 관광,명소 > 테마거리",37.5718156313576,126.992882102052,서울 종로구 봉익동
서울명예도로 송해길,"여행 > 관광,명소 > 도보여행",37.571624338139195,126.9891692313422,서울 종로구 낙원동 146-2
낙원동아구찜거리,"여행 > 관광,명소 > 테마거리",37.5733937913018,126.988118474352,서울 종로구 낙원동
을지로가구거리,"여행 > 관광,명소 > 테마거리",37.5659125093382,126.998216138374,서울 중구 을지로4가 188-6
을지로인쇄골목,"여행 > 관광,명소 > 테마거리",37.5652780908668,126.994444721696,서울 중구 인현동1가 38-10
한화불꽃길,"여행 > 관광,명소 > 테마거리",37.5681716162649,126.988055916041,서울 종로구 관철동 37-9
서울도보관광코스 1코스(청계천),"여행 > 관광,명소 > 도보여행",37.56872714817243,126.9955039562256,서울 종로구 장사동
세운옥상 (휴업중),"여행 > 관광,명소 > 전망대",37.5693217949522,126.995241309594,서울 종로구 장사동 116-4
